Unnamed: 0,Location,Tournament,Match Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,Match Start Time,Match Duration,Match End Time,Altitude (in m),Start DateTime,End DateTime,Max Temp,Min Temp,Avg Temp,Max Hum,Min Hum,Avg Hum,Max Wind,Min Wind,Avg Wind,Max Gust,Min Gust,Avg Gust,Freq Gust
4650,Cincinnati,Cincinnati Open 2022,2022-08-15,Masters 1000,Outdoor,Hard,1st Round,3,murray,wawrinka,47.0,306.0,930.0,155.0,7.0,6.0,5.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.5,2.62,1.52,2.72,1.57,2.84,1.48,2.63,14:15:00,02:58:00,17:13:00,236.8,2022-08-15 14:15:00,2022-08-15 17:13:00,28.0,26.5,27.2,67.0,59.0,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0
4651,Cincinnati,Cincinnati Open 2022,2022-08-15,Masters 1000,Outdoor,Hard,1st Round,3,cilic,munar,17.0,57.0,2130.0,809.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.42,3.13,1.42,3.26,1.38,3.0,15:05:00,01:32:00,16:37:00,236.8,2022-08-15 15:05:00,2022-08-15 16:37:00,28.0,26.5,27.2,66.0,59.0,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0
4652,Cincinnati,Cincinnati Open 2022,2022-08-15,Masters 1000,Outdoor,Hard,1st Round,3,giron,goffin,54.0,62.0,836.0,745.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.13,1.81,2.3,1.81,2.13,1.7,16:55:00,01:21:00,18:16:00,236.8,2022-08-15 16:55:00,2022-08-15 18:16:00,29.8,26.7,28.6,62.0,51.0,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0
4653,Cincinnati,Cincinnati Open 2022,2022-08-15,Masters 1000,Outdoor,Hard,1st Round,3,korda,khachanov,52.0,30.0,860.0,1350.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.76,2.19,1.82,2.31,1.72,2.1,19:00:00,01:24:00,20:24:00,236.8,2022-08-15 19:00:00,2022-08-15 20:24:00,26.8,22.2,24.5,84.0,68.0,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0
4654,Cincinnati,Cincinnati Open 2022,2022-08-15,Masters 1000,Outdoor,Hard,1st Round,3,tiafoe,berrettini,25.0,15.0,1445.0,2440.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.57,2.46,1.62,2.58,1.62,2.4,1.56,19:10:00,02:52:00,22:02:00,236.8,2022-08-15 19:10:00,2022-08-15 22:02:00,26.4,18.7,22.0,93.0,69.0,84.5,0.0,0.0,0.0,0.0,0.0,0.0,0
4655,Cincinnati,Cincinnati Open 2022,2022-08-15,Masters 1000,Outdoor,Hard,1st Round,3,shapovalov,dimitrov,21.0,18.0,1560.0,1810.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.2,1.76,2.2,1.8,2.08,1.74,22:25:00,01:28:00,23:53:00,236.8,2022-08-15 22:25:00,2022-08-15 23:53:00,18.1,17.3,17.6,96.0,95.0,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0
4656,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,1st Round,3,coric,musetti,152.0,33.0,360.0,1297.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.5,1.6,2.55,1.63,2.39,1.57,11:05:00,01:53:00,12:58:00,236.8,2022-08-16 11:05:00,2022-08-16 12:58:00,27.6,26.2,26.9,69.0,62.0,64.0,0.2,0.0,0.0,0.5,0.0,0.0,0
4657,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,1st Round,3,sinner,kokkinakis,12.0,75.0,2975.0,662.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.2,4.5,1.23,4.8,1.23,5.16,1.2,4.49,11:10:00,03:15:00,14:25:00,236.8,2022-08-16 11:10:00,2022-08-16 14:25:00,28.3,26.2,27.4,69.0,57.0,62.2,0.2,0.0,0.0,0.5,0.0,0.0,0
4658,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,1st Round,3,paul,brooksby,31.0,43.0,1330.0,1017.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.74,2.23,1.75,2.25,1.71,2.13,11:10:00,01:10:00,12:20:00,236.8,2022-08-16 11:10:00,2022-08-16 12:20:00,27.3,26.2,26.8,69.0,62.0,64.9,0.2,0.0,0.0,0.5,0.0,0.0,0
4659,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,1st Round,3,de minaur,laaksonen,20.0,102.0,1665.0,514.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.11,7.94,1.13,9.0,1.09,7.47,12:40:00,01:07:00,13:47:00,236.8,2022-08-16 12:40:00,2022-08-16 13:47:00,28.2,27.3,27.8,63.0,59.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0
4660,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,1st Round,3,fognini,ramos vinolas,61.0,40.0,756.0,1085.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.72,1.98,1.93,2.12,1.93,1.99,1.81,12:45:00,01:23:00,14:08:00,236.8,2022-08-16 12:45:00,2022-08-16 14:08:00,28.2,27.5,27.8,63.0,58.0,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0
4661,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,1st Round,3,kecmanovic,carreno busta,36.0,14.0,1210.0,2545.0,1.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.72,2.23,1.74,2.23,1.75,2.13,1.71,14:30:00,02:56:00,17:26:00,236.8,2022-08-16 14:30:00,2022-08-16 17:26:00,29.3,26.7,27.9,69.0,54.0,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0
4662,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,1st Round,3,kyrgios,davidovich fokina,28.0,37.0,1385.0,1210.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.25,4.4,1.27,4.6,1.22,4.22,14:40:00,01:30:00,16:10:00,236.8,2022-08-16 14:40:00,2022-08-16 16:10:00,29.3,26.7,28.2,67.0,55.0,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0
4663,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,1st Round,3,fritz,baez,13.0,35.0,2930.0,1253.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.17,5.86,1.22,5.86,1.16,5.06,14:40:00,00:54:00,15:34:00,236.8,2022-08-16 14:40:00,2022-08-16 15:34:00,29.3,27.6,28.9,66.0,55.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4664,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,1st Round,3,shelton,sonego,229.0,56.0,221.0,810.0,7.0,6.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.37,1.57,2.34,1.67,2.43,1.67,2.3,1.61,15:20:00,02:52:00,18:12:00,236.8,2022-08-16 15:20:00,2022-08-16 18:12:00,28.6,23.4,27.1,92.0,58.0,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0
4665,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,1st Round,3,krajinovic,evans,46.0,23.0,975.0,1520.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.67,1.54,2.67,1.62,2.45,1.53,19:20:00,01:24:00,20:44:00,236.8,2022-08-16 19:20:00,2022-08-16 20:44:00,21.2,19.3,20.2,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4666,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,alcaraz,mcdonald,4.0,72.0,5045.0,666.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.13,7.38,1.16,7.38,1.12,6.28,19:10:00,01:05:00,20:15:00,236.8,2022-08-16 19:10:00,2022-08-16 20:15:00,21.2,19.8,20.7,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4667,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,cilic,ruusuvuori,17.0,44.0,2130.0,1001.0,6.0,4.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.37,1.61,2.49,1.63,2.59,1.55,2.4,20:10:00,03:17:00,23:27:00,236.8,2022-08-16 20:10:00,2022-08-16 23:27:00,19.8,17.0,18.2,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4668,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,medvedev,van de zandschulp,1.0,24.0,6885.0,1478.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.14,6.79,1.17,7.3,1.13,5.93,20:40:00,01:34:00,22:14:00,236.8,2022-08-16 20:40:00,2022-08-16 22:14:00,19.3,17.8,18.4,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4669,Cincinnati,Cincinnati Open 2022,2022-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,schwartzman,karatsev,16.0,38.0,2200.0,1175.0,7.0,6.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.9,1.9,1.92,1.99,2.12,1.99,1.9,1.89,21:00:00,02:53:00,23:53:00,236.8,2022-08-16 21:00:00,2022-08-16 23:53:00,18.7,16.8,17.7,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4670,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,auger aliassime,de minaur,9.0,20.0,3625.0,1665.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.75,2.2,1.78,2.26,1.71,2.13,11:05:00,01:18:00,12:23:00,236.8,2022-08-17 11:05:00,2022-08-17 12:23:00,26.3,25.2,25.8,75.0,70.0,72.4,0.0,0.0,0.0,0.2,0.0,0.0,0
4671,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,norrie,murray,11.0,47.0,3065.0,930.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.2,1.35,3.57,1.4,3.57,1.33,3.26,11:10:00,02:38:00,13:48:00,236.8,2022-08-17 11:10:00,2022-08-17 13:48:00,26.8,25.2,26.1,74.0,63.0,69.7,0.3,0.0,0.0,0.5,0.0,0.0,0
4672,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,rublev,fognini,8.0,61.0,3630.0,756.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.2,4.5,1.19,5.38,1.21,5.5,1.18,4.84,11:15:00,02:27:00,13:42:00,236.8,2022-08-17 11:15:00,2022-08-17 13:42:00,26.7,25.2,26.1,74.0,63.0,69.7,0.3,0.0,0.0,0.5,0.0,0.0,0
4673,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,isner,hurkacz,50.0,10.0,880.0,3435.0,7.0,6.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,2.62,1.5,2.75,1.51,2.88,1.51,2.73,1.45,12:45:00,02:33:00,15:18:00,236.8,2022-08-17 12:45:00,2022-08-17 15:18:00,28.7,26.2,27.2,71.0,56.0,63.0,0.3,0.0,0.0,0.5,0.0,0.0,0
4674,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,shapovalov,paul,21.0,31.0,1560.0,1330.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.53,2.67,1.54,2.67,2.0,2.49,1.53,13:50:00,02:07:00,15:57:00,236.8,2022-08-17 13:50:00,2022-08-17 15:57:00,28.7,27.1,27.8,64.0,56.0,59.7,0.0,0.0,0.0,0.3,0.0,0.0,0
4675,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,sinner,kecmanovic,12.0,36.0,2975.0,1210.0,7.0,5.0,3.0,1.0,,,,,,,1.0,0.0,Retired,1.36,3.2,1.39,3.28,1.41,3.28,1.36,3.1,14:00:00,01:16:00,15:16:00,236.8,2022-08-17 14:00:00,2022-08-17 15:16:00,28.7,27.4,27.8,63.0,56.0,59.9,0.0,0.0,0.0,0.3,0.0,0.0,0
4676,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,shelton,ruud,229.0,5.0,221.0,4865.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.5,1.2,4.89,1.22,5.1,1.22,4.58,1.19,14:50:00,01:08:00,15:58:00,236.8,2022-08-17 14:50:00,2022-08-17 15:58:00,28.7,27.6,28.1,60.0,56.0,57.9,0.0,0.0,0.0,0.3,0.0,0.0,0
4677,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,fritz,kyrgios,13.0,28.0,2930.0,1385.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.12,1.81,2.25,1.81,2.09,1.74,15:35:00,00:51:00,16:26:00,236.8,2022-08-17 15:35:00,2022-08-17 16:26:00,30.1,27.6,28.7,59.0,50.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0
4678,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,tsitsipas,krajinovic,7.0,46.0,4650.0,975.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.31,3.82,1.31,4.01,1.27,3.7,15:40:00,01:09:00,16:49:00,236.8,2022-08-17 15:40:00,2022-08-17 16:49:00,30.1,27.6,29.2,59.0,50.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0
4679,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,bautista agut,giron,19.0,54.0,1760.0,836.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.37,3.38,1.45,3.45,1.35,3.14,16:15:00,01:18:00,17:33:00,236.8,2022-08-17 16:15:00,2022-08-17 17:33:00,30.1,29.4,29.8,56.0,47.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4680,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,coric,nadal,152.0,3.0,360.0,5620.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,5.5,1.14,5.19,1.2,5.55,1.2,4.93,1.17,19:10:00,02:52:00,22:02:00,236.8,2022-08-17 19:10:00,2022-08-17 22:02:00,30.2,18.0,21.3,99.0,56.0,89.3,0.0,0.0,0.0,0.3,0.0,0.0,0
4681,Cincinnati,Cincinnati Open 2022,2022-08-17,Masters 1000,Outdoor,Hard,2nd Round,3,korda,tiafoe,52.0,25.0,860.0,1445.0,4.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.72,2.22,1.74,2.22,1.8,2.11,1.73,22:00:00,02:08:00,00:08:00,236.8,2022-08-17 22:00:00,2022-08-18 00:08:00,17.9,17.0,17.4,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4682,Cincinnati,Cincinnati Open 2022,2022-08-18,Masters 1000,Outdoor,Hard,3rd Round,3,fritz,rublev,13.0,8.0,2930.0,3630.0,6.0,7.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.75,1.51,2.76,1.53,2.8,1.47,2.65,11:10:00,02:32:00,13:42:00,236.8,2022-08-18 11:10:00,2022-08-18 13:42:00,28.5,27.0,27.7,66.0,57.0,61.6,0.0,0.0,0.0,0.3,0.0,0.0,0
4683,Cincinnati,Cincinnati Open 2022,2022-08-18,Masters 1000,Outdoor,Hard,3rd Round,3,medvedev,shapovalov,1.0,21.0,6885.0,1560.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.24,4.58,1.25,5.08,1.22,4.23,13:15:00,01:47:00,15:02:00,236.8,2022-08-18 13:15:00,2022-08-18 15:02:00,30.1,27.4,29.3,61.0,49.0,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0
4684,Cincinnati,Cincinnati Open 2022,2022-08-18,Masters 1000,Outdoor,Hard,3rd Round,3,tsitsipas,schwartzman,7.0,16.0,4650.0,2200.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.28,4.11,1.3,4.44,1.26,3.83,13:55:00,01:38:00,15:33:00,236.8,2022-08-18 13:55:00,2022-08-18 15:33:00,30.1,29.6,29.8,55.0,45.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0
4685,Cincinnati,Cincinnati Open 2022,2022-08-18,Masters 1000,Outdoor,Hard,3rd Round,3,coric,bautista agut,152.0,19.0,360.0,1760.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.74,1.52,2.85,1.55,2.64,1.48,15:20:00,01:21:00,16:41:00,236.8,2022-08-18 15:20:00,2022-08-18 16:41:00,31.1,29.6,30.4,52.0,44.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0
4686,Cincinnati,Cincinnati Open 2022,2022-08-18,Masters 1000,Outdoor,Hard,3rd Round,3,isner,korda,50.0,52.0,880.0,860.0,7.0,6.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.57,2.75,1.51,2.75,1.62,2.51,1.52,16:05:00,02:05:00,18:10:00,236.8,2022-08-18 16:05:00,2022-08-18 18:10:00,33.0,29.8,31.3,55.0,43.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0
4687,Cincinnati,Cincinnati Open 2022,2022-08-18,Masters 1000,Outdoor,Hard,3rd Round,3,auger aliassime,sinner,9.0,12.0,3625.0,2975.0,2.0,6.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.0,1.8,1.9,2.01,2.02,2.1,1.91,1.89,19:10:00,02:26:00,21:36:00,236.8,2022-08-18 19:10:00,2022-08-18 21:36:00,32.2,20.1,25.3,88.0,49.0,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0
4688,Cincinnati,Cincinnati Open 2022,2022-08-18,Masters 1000,Outdoor,Hard,3rd Round,3,alcaraz,cilic,4.0,17.0,5045.0,2130.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.28,4.13,1.28,4.13,1.25,3.92,21:10:00,01:39:00,22:49:00,236.8,2022-08-18 21:10:00,2022-08-18 22:49:00,20.9,18.3,19.4,95.0,86.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0
4689,Cincinnati,Cincinnati Open 2022,2022-08-18,Masters 1000,Outdoor,Hard,3rd Round,3,norrie,shelton,11.0,229.0,3065.0,221.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.37,3.37,1.49,3.6,1.36,3.11,21:15:00,00:59:00,22:14:00,236.8,2022-08-18 21:15:00,2022-08-18 22:14:00,20.7,19.1,19.8,92.0,86.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0
4690,Cincinnati,Cincinnati Open 2022,2022-08-19,Masters 1000,Outdoor,Hard,Quarterfinals,3,medvedev,fritz,1.0,13.0,6885.0,2930.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.45,2.97,1.5,3.06,1.44,2.8,13:10:00,01:37:00,14:47:00,236.8,2022-08-19 13:10:00,2022-08-19 14:47:00,30.1,28.8,29.3,65.0,52.0,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0
4691,Cincinnati,Cincinnati Open 2022,2022-08-19,Masters 1000,Outdoor,Hard,Quarterfinals,3,tsitsipas,isner,7.0,50.0,4650.0,880.0,7.0,6.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.36,3.2,1.32,3.77,1.36,3.77,1.31,3.43,15:10:00,02:29:00,17:39:00,236.8,2022-08-19 15:10:00,2022-08-19 17:39:00,29.6,26.6,28.3,68.0,54.0,60.7,0.0,0.0,0.0,0.3,0.0,0.0,0
4692,Cincinnati,Cincinnati Open 2022,2022-08-19,Masters 1000,Outdoor,Hard,Quarterfinals,3,coric,auger aliassime,152.0,9.0,360.0,3625.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2.57,1.57,3.0,1.61,2.55,1.51,19:10:00,01:41:00,20:51:00,236.8,2022-08-19 19:10:00,2022-08-19 20:51:00,29.2,21.8,25.2,86.0,61.0,74.4,0.0,0.0,0.0,0.0,0.0,0.0,0
4693,Cincinnati,Cincinnati Open 2022,2022-08-19,Masters 1000,Outdoor,Hard,Quarterfinals,3,norrie,alcaraz,11.0,4.0,3065.0,5045.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,3.5,1.3,3.69,1.33,3.74,1.35,3.48,1.3,20:45:00,03:04:00,23:49:00,236.8,2022-08-19 20:45:00,2022-08-19 23:49:00,21.8,18.7,20.0,98.0,86.0,92.4,0.0,0.0,0.0,0.0,0.0,0.0,0
4694,Cincinnati,Cincinnati Open 2022,2022-08-20,Masters 1000,Outdoor,Hard,Semifinals,3,coric,norrie,152.0,11.0,360.0,3065.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.35,1.67,2.36,1.77,2.22,1.66,19:45:00,01:31:00,21:16:00,236.8,2022-08-20 19:45:00,2022-08-20 21:16:00,23.3,21.2,22.5,96.0,89.0,92.6,0.0,0.0,0.0,0.0,0.0,0.0,0
4695,Cincinnati,Cincinnati Open 2022,2022-08-20,Masters 1000,Outdoor,Hard,Semifinals,3,tsitsipas,medvedev,7.0,1.0,4650.0,6885.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.4,1.33,3.49,1.36,3.6,1.38,3.26,1.34,20:05:00,02:24:00,22:29:00,236.8,2022-08-20 20:05:00,2022-08-20 22:29:00,23.2,20.2,21.4,99.0,89.0,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0
4696,Cincinnati,Cincinnati Open 2022,2022-08-21,Masters 1000,Outdoor,Hard,The Final,3,coric,tsitsipas,152.0,7.0,360.0,4650.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.39,1.65,2.52,1.67,2.36,1.59,16:45:00,01:57:00,18:42:00,236.8,2022-08-21 16:45:00,2022-08-21 18:42:00,28.5,25.6,26.9,83.0,73.0,78.6,0.2,0.0,0.0,0.5,0.0,0.1,0
4744,New York,US Open 2022,2022-08-29,Grand Slam,Outdoor,Hard,1st Round,5,korda,bagnis,52.0,105.0,905.0,509.0,5.0,7.0,7.0,6.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,1.12,6.0,1.11,8.0,1.14,8.0,1.11,6.77,11:05:00,03:21:00,14:26:00,5.5,2022-08-29 11:05:00,2022-08-29 14:26:00,32.5,29.6,31.4,70.0,60.0,64.2,5.8,1.0,3.1,8.9,2.9,5.6,0
4745,New York,US Open 2022,2022-08-29,Grand Slam,Outdoor,Hard,1st Round,5,van rijthoven,zhang,117.0,137.0,465.0,401.0,3.0,6.0,6.0,7.0,7.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,2.3,1.61,2.91,1.47,2.91,1.63,2.46,1.55,11:05:00,03:52:00,14:57:00,5.5,2022-08-29 11:05:00,2022-08-29 14:57:00,32.7,29.6,31.5,70.0,60.0,63.7,5.8,1.0,3.2,8.9,2.9,5.7,0
4746,New York,US Open 2022,2022-08-29,Grand Slam,Outdoor,Hard,1st Round,5,wolf,bautista agut,87.0,18.0,610.0,1840.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,4.0,1.25,4.58,1.24,4.65,1.29,4.19,1.23,11:05:00,02:13:00,13:18:00,5.5,2022-08-29 11:05:00,2022-08-29 13:18:00,32.3,29.6,30.8,70.0,60.0,65.5,5.8,1.0,2.9,8.7,2.9,5.3,0
4747,New York,US Open 2022,2022-08-29,Grand Slam,Outdoor,Hard,1st Round,5,paul,zapata miralles,34.0,79.0,1305.0,664.0,4.0,6.0,6.0,3.0,2.0,6.0,6.0,0.0,7.0,5.0,3.0,2.0,Completed,1.12,6.0,1.12,7.41,1.14,7.41,1.12,6.39,11:05:00,03:10:00,14:15:00,5.5,2022-08-29 11:05:00,2022-08-29 14:15:00,32.5,29.6,31.3,70.0,60.0,64.4,5.8,1.0,3.1,8.9,2.9,5.6,0
4748,New York,US Open 2022,2022-08-29,Grand Slam,Outdoor,Hard,1st Round,5,nava,millman,203.0,103.0,258.0,526.0,7.0,6.0,4.0,6.0,7.0,6.0,1.0,6.0,6.0,1.0,3.0,2.0,Completed,3.4,1.33,3.31,1.38,3.6,1.38,3.27,1.34,11:05:00,03:58:00,15:03:00,5.5,2022-08-29 11:05:00,2022-08-29 15:03:00,32.7,29.6,31.6,70.0,60.0,63.7,5.8,1.0,3.2,8.9,2.9,5.7,0
4749,New York,US Open 2022,2022-08-29,Grand Slam,Outdoor,Hard,1st Round,5,davidovich fokina,nishioka,39.0,55.0,1210.0,827.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.66,2.2,1.72,2.26,1.77,2.35,1.68,2.19,11:05:00,02:12:00,13:17:00,5.5,2022-08-29 11:05:00,2022-08-29 13:17:00,32.3,29.6,30.8,70.0,60.0,65.5,5.8,1.0,2.9,8.7,2.9,5.3,0
4750,New York,US Open 2022,2022-08-29,Grand Slam,Outdoor,Hard,1st Round,5,rinderknech,halys,58.0,76.0,805.0,667.0,4.0,6.0,7.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.44,2.75,1.52,2.74,1.54,2.89,1.46,2.71,11:05:00,03:07:00,14:12:00,5.5,2022-08-29 11:05:00,2022-08-29 14:12:00,32.5,29.6,31.3,70.0,60.0,64.5,5.8,1.0,3.2,8.9,2.9,5.6,0
4751,New York,US Open 2022,2022-08-29,Grand Slam,Outdoor,Hard,1st Round,5,tabilo,majchrzak,71.0,90.0,696.0,592.0,6.0,1.0,6.0,4.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.72,2.1,1.68,2.33,1.82,2.4,1.69,2.18,11:10:00,02:31:00,13:41:00,5.5,2022-08-29 11:10:00,2022-08-29 13:41:00,32.5,29.7,31.1,70.0,60.0,64.8,5.8,1.0,3.1,8.7,2.9,5.5,0
