ATP,Location,Tournament,Match Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,Match Start Time,Match Duration,Match End Time,Altitude (in m)
15,Dubai ,Dubai Tennis Championships 2021,16/03/2021,ATP500,Outdoor,Hard,2nd Round,3,nishikori,goffin,41,13,1423,2795,6,3,7,6,,,,,,,2,0,Completed,2.2,1.66,2.24,1.73,2.33,1.78,2.15,1.7,19:10:00,01:53:00,21:03:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,16/03/2021,ATP500,Outdoor,Hard,2nd Round,3,krajinovic,davidovich fokina,33,52,1665,1144,7,5,6,4,,,,,,,2,0,Completed,2,1.8,2.02,1.88,2.07,2.05,1.96,1.84,20:40:00,01:21:00,22:01:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,16/03/2021,ATP500,Outdoor,Hard,2nd Round,3,harris,thiem,81,4,885,8625,6,3,6,4,,,,,,,2,0,Completed,4,1.25,3.83,1.31,4,1.31,3.76,1.27,21:20:00,01:12:00,22:32:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,17/03/2021,ATP500,Outdoor,Hard,3rd Round,3,shapovalov,hurkacz,12,35,2865,1645,6,4,6,3,,,,,,,2,0,Completed,1.53,2.5,1.52,2.71,1.58,2.8,1.49,2.61,14:10:00,01:17:00,15:27:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,17/03/2021,ATP500,Outdoor,Hard,3rd Round,3,chardy,khachanov,53,22,1120,2200,6,7,6,4,6,4,,,,,2,1,Completed,2.37,1.57,2.51,1.6,2.55,1.7,2.34,1.59,14:15:00,02:36:00,16:51:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,17/03/2021,ATP500,Outdoor,Hard,3rd Round,3,sinner,bautista agut,32,11,1719,2910,6,4,3,6,7,5,,,,,2,1,Completed,2.1,1.72,2.15,1.79,2.21,1.83,2.1,1.73,16:15:00,02:24:00,18:39:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,17/03/2021,ATP500,Outdoor,Hard,3rd Round,3,karatsev,sonego,42,37,1395,1643,3,6,6,3,6,4,,,,,2,1,Completed,1.57,2.37,1.58,2.54,1.63,2.54,1.58,2.37,17:05:00,02:19:00,19:24:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,17/03/2021,ATP500,Outdoor,Hard,3rd Round,3,nishikori,bedene,41,59,1423,1085,6,4,6,4,,,,,,,2,0,Completed,1.44,2.75,1.48,2.86,1.48,3.17,1.42,2.83,19:15:00,01:40:00,20:55:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,17/03/2021,ATP500,Outdoor,Hard,3rd Round,3,fucsovics,lajovic,44,26,1382,1895,6,1,4,6,6,4,,,,,2,1,Completed,1.5,2.62,1.51,2.77,1.54,2.91,1.47,2.63,19:45:00,01:47:00,21:32:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,17/03/2021,ATP500,Outdoor,Hard,3rd Round,3,rublev,fritz,8,30,5011,1775,6,3,6,1,,,,,,,2,0,Completed,1.25,4,1.2,5.15,1.25,5.25,1.21,4.42,21:15:00,01:04:00,22:19:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,17/03/2021,ATP500,Outdoor,Hard,3rd Round,3,harris,krajinovic,81,33,885,1665,7,6,6,4,,,,,,,2,0,Completed,2,1.8,1.9,2.01,2.06,2.01,1.95,1.85,21:50:00,01:32:00,23:22:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,18/03/2021,ATP500,Outdoor,Hard,Quarterfinals,3,shapovalov,chardy,12,53,2865,1120,7,5,6,4,,,,,,,2,0,Completed,1.3,3.5,1.33,3.68,1.35,3.68,1.31,3.4,15:10:00,01:25:00,16:35:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,18/03/2021,ATP500,Outdoor,Hard,Quarterfinals,3,karatsev,sinner,42,32,1395,1719,6,7,6,3,6,2,,,,,2,1,Completed,2.62,1.5,2.55,1.58,2.78,1.58,2.54,1.52,16:55:00,02:29:00,19:24:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,18/03/2021,ATP500,Outdoor,Hard,Quarterfinals,3,harris,nishikori,81,41,885,1423,6,1,3,6,6,3,,,,,2,1,Completed,2,1.8,2.05,1.86,2.2,1.86,2.05,1.77,19:45:00,01:37:00,21:22:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,18/03/2021,ATP500,Outdoor,Hard,Quarterfinals,3,rublev,fucsovics,8,44,5011,1382,7,5,6,2,,,,,,,2,0,Completed,1.16,5,1.18,5.65,1.18,6.5,1.16,5.3,21:40:00,01:29:00,23:09:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,19/03/2021,ATP500,Outdoor,Hard,Semifinals,3,harris,shapovalov,81,12,885,2865,6,7,6,4,7,6,,,,,2,1,Completed,3,1.4,3.18,1.41,3.38,1.45,3.07,1.37,17:10:00,02:41:00,19:51:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,19/03/2021,ATP500,Outdoor,Hard,Semifinals,3,karatsev,rublev,42,8,1395,5011,6,2,4,6,6,4,,,,,2,1,Completed,4.33,1.22,4.71,1.23,4.78,1.25,4.24,1.22,20:10:00,02:12:00,22:22:00,6.8
15,Dubai ,Dubai Tennis Championships 2021,20/03/2021,ATP500,Outdoor,Hard,The Final,3,karatsev,harris,42,81,1395,885,6,3,6,2,,,,,,,2,0,Completed,1.5,2.62,1.54,2.66,1.57,2.71,1.51,2.57,19:10:00,01:15:00,20:25:00,6.8
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,popyrin,lopez,86,64,873,1066,6,4,7,6,,,,,,,2,0,Completed,1.36,3.2,1.4,3.22,1.4,3.4,1.36,3.13,11:10:00,01:22:00,12:32:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,herbert,sousa,74,111,972,716,6,1,6,3,,,,,,,2,0,Completed,1.16,5,1.26,4.38,1.26,6.7,1.19,4.68,11:10:00,01:05:00,12:15:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,norrie,nishioka,56,66,1140,1046,6,1,3,6,7,5,,,,,2,1,Completed,1.57,2.37,1.68,2.34,1.71,2.58,1.61,2.31,11:10:00,02:15:00,13:25:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,ymer,tabilo,95,167,820,431,6,3,6,1,,,,,,,2,0,Completed,1.66,2.2,1.63,2.43,1.69,2.43,1.63,2.27,12:40:00,01:05:00,13:45:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,giron,paul,88,53,864,1155,7,6,6,4,,,,,,,2,0,Completed,2.3,1.61,2.42,1.64,2.43,1.71,2.27,1.63,12:50:00,01:55:00,14:45:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,lu,querrey,1020,63,10,1073,6,3,6,4,,,,,,,2,0,Completed,6,1.12,8.28,1.11,8.55,1.12,7.14,1.1,13:00:00,01:11:00,14:11:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,gaston,koepfer,162,54,445,1146,6,1,6,4,,,,,,,2,0,Completed,3,1.4,3.05,1.43,3.35,1.46,2.99,1.39,13:40:00,01:11:00,14:51:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,escobedo,lorenzi,205,157,343,457,6,3,6,2,,,,,,,2,0,Completed,1.25,4,1.26,4.3,1.27,4.35,1.24,4.02,14:05:00,01:31:00,15:36:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,hanfmann,johnson,108,82,750,885,7,5,6,2,,,,,,,2,0,Completed,1.66,2.2,1.69,2.3,1.81,2.3,1.71,2.14,14:30:00,01:24:00,15:54:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,berankis,gaio,89,142,860,526,7,6,6,2,,,,,,,2,0,Completed,1.61,2.3,1.63,2.43,1.67,2.47,1.62,2.29,15:10:00,01:21:00,16:31:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,duckworth,zverev,104,280,771,209,6,2,4,6,6,4,,,,,2,1,Completed,1.57,2.37,1.65,2.39,1.73,2.5,1.62,2.29,15:10:00,02:13:00,17:23:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,harris,nava,52,556,1175,57,6,4,7,6,,,,,,,2,0,Completed,1.2,4.5,1.24,4.53,1.25,4.8,1.21,4.35,16:50:00,01:32:00,18:22:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,mcdonald,pospisil,120,67,633,1033,6,3,4,6,6,3,,,,,2,1,Completed,1.8,2,1.88,2.02,1.95,2.06,1.82,1.99,17:40:00,02:02:00,19:42:00,2.9
16,Miami,Miami Open 2021,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,djere,vesely,57,71,1131,993,6,3,5,7,6,1,,,,,2,1,Completed,2.37,1.57,2.47,1.61,2.65,1.61,2.44,1.55,18:35:00,01:44:00,20:19:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,ruusuvuori,alcaraz,83,132,881,561,6,4,2,6,7,5,,,,,2,1,Completed,1.57,2.37,1.62,2.46,1.65,2.5,1.58,2.39,20:00:00,02:11:00,22:11:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,tiafoe,travaglia,58,70,1120,1024,5,7,6,4,6,2,,,,,2,1,Completed,1.3,3.5,1.32,3.71,1.38,3.71,1.33,3.28,22:00:00,02:15:00,00:15:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,kokkinakis,mochizuki,243,654,258,39,6,3,6,3,,,,,,,2,0,Completed,1.1,7,1.14,6.93,1.16,8,1.11,6.62,11:10:00,01:24:00,12:34:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,kukushkin,draper,105,316,769,159,7,5,,,,,,,,,1,0,Retired,1.5,2.62,1.5,2.79,1.54,2.8,1.49,2.64,11:10:00,01:22:00,12:32:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,ivashka,kwon,116,79,673,910,7,6,6,7,7,6,,,,,2,1,Completed,2.5,1.53,2.48,1.61,2.75,1.63,2.46,1.55,11:10:00,03:18:00,14:28:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,fratangelo,verdasco,233,72,277,985,6,4,6,4,,,,,,,2,0,Completed,1.36,3.2,1.45,2.99,1.45,3.2,1.4,2.96,12:40:00,01:31:00,14:11:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,kudla,chardy,123,49,608,1190,3,6,6,3,6,4,,,,,2,1,Completed,3.5,1.3,3.47,1.36,3.6,1.39,3.31,1.33,12:50:00,01:55:00,14:45:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,thompson,delbonis,60,80,1104,906,7,6,6,4,,,,,,,2,0,Completed,1.61,2.3,1.63,2.44,1.71,2.46,1.62,2.29,13:05:00,02:12:00,15:17:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,uchiyama,caruso,110,85,716,876,6,3,6,4,,,,,,,2,0,Completed,3.2,1.36,3.09,1.43,3.2,1.43,3.04,1.39,14:45:00,01:36:00,16:21:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,cilic,coria,45,84,1373,878,6,3,2,6,6,4,,,,,2,1,Completed,1.2,4.5,1.18,5.59,1.23,5.75,1.17,5.07,14:55:00,02:04:00,16:59:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,kecmanovic,broady,46,158,1364,457,7,5,6,7,6,1,,,,,2,1,Completed,1.33,3.4,1.32,3.78,1.35,3.8,1.3,3.52,15:40:00,02:24:00,18:04:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,dzumhur,anderson,126,91,599,845,7,6,7,5,,,,,,,2,0,Completed,3.2,1.36,3.32,1.37,3.32,1.43,3.07,1.37,17:15:00,01:57:00,19:12:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,galan,seyboth wild,113,125,702,606,6,3,6,4,,,,,,,2,0,Completed,1.9,1.9,1.96,1.94,2.05,1.95,1.93,1.88,18:15:00,01:36:00,19:51:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,sandgren,martinez,62,93,1088,823,6,4,2,0,,,,,,,1,0,Retired,1.57,2.37,1.67,2.35,1.69,2.4,1.61,2.31,18:30:00,00:46:00,19:16:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,korda,albot,87,77,865,936,6,3,6,0,,,,,,,2,0,Completed,1.4,3,1.43,3.07,1.43,3.15,1.4,2.93,19:05:00,01:14:00,20:19:00,2.9
16,Miami,Miami Open 2021,25/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,musetti,mmoh,94,181,823,393,6,4,6,4,,,,,,,2,0,Completed,1.53,2.5,1.59,2.52,1.61,2.8,1.55,2.45,19:30:00,01:38:00,21:08:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,sousa,o connell,103,122,777,619,7,6,6,7,7,5,,,,,2,1,Completed,3.4,1.33,3.44,1.36,3.6,1.36,3.37,1.32,20:00:00,02:50:00,22:50:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,bedene,fabbiano,59,178,1110,400,7,6,1,6,6,3,,,,,2,1,Completed,1.28,3.75,1.29,4.05,1.41,4.05,1.28,3.73,20:10:00,02:37:00,22:47:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,popyrin,opelka,86,41,873,1457,6,4,6,2,,,,,,,2,0,Completed,2.1,1.72,2.19,1.76,2.25,1.78,2.14,1.71,11:05:00,01:06:00,12:11:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,duckworth,goffin,104,13,771,2795,6,3,6,1,,,,,,,2,0,Completed,5,1.16,5.82,1.17,6,1.18,5.38,1.15,11:05:00,01:17:00,12:22:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,lajovic,escobedo,26,205,1895,343,6,2,6,3,,,,,,,2,0,Completed,1.66,2.2,1.6,2.51,1.72,2.51,1.62,2.31,11:05:00,01:14:00,12:19:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,fritz,giron,32,88,1775,864,6,2,6,2,,,,,,,2,0,Completed,1.5,2.62,1.6,2.5,1.6,2.77,1.52,2.52,11:10:00,00:55:00,12:05:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,norrie,dimitrov,56,16,1140,2620,7,5,7,5,,,,,,,2,0,Completed,2.62,1.5,2.75,1.51,2.85,1.57,2.59,1.5,12:40:00,01:57:00,14:37:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,struff,berankis,42,89,1450,860,6,3,6,4,,,,,,,2,0,Completed,1.4,3,1.42,3.11,1.46,3.35,1.38,3.08,12:45:00,01:39:00,14:24:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,ymer,basilashvili,95,38,820,1645,6,3,4,6,6,4,,,,,2,1,Completed,2.37,1.57,2.64,1.55,2.65,1.63,2.42,1.56,12:50:00,02:13:00,15:03:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,sinner,gaston,31,162,1789,445,6,2,6,2,,,,,,,2,0,Completed,1.16,5,1.19,5.42,1.23,5.5,1.17,5,14:45:00,01:03:00,15:48:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,auger aliassime,herbert,18,74,2561,972,6,4,6,4,,,,,,,2,0,Completed,1.5,2.62,1.5,2.8,1.54,2.8,1.49,2.63,14:50:00,01:32:00,16:22:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,medvedev,lu,2,1020,9940,10,6,2,6,2,,,,,,,2,0,Completed,1.01,23,1.02,20.77,1.03,35,1.01,17.77,15:10:00,00:56:00,16:06:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,khachanov,hanfmann,22,108,2200,750,6,3,6,2,,,,,,,2,0,Completed,1.2,4.5,1.22,4.81,1.24,4.85,1.21,4.41,15:25:00,01:11:00,16:36:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,bautista agut,harris,12,52,2910,1175,,,,,,,,,,,,,Walkover,1.36,3.2,1.32,3.79,1.4,4,1.31,3.51,,,,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,ruusuvuori,zverev,83,7,881,6070,1,6,6,3,6,1,,,,,2,1,Completed,5,1.16,6.01,1.17,6.5,1.2,5.39,1.15,16:50:00,02:05:00,18:55:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,bublik,djere,44,57,1385,1131,6,3,6,4,,,,,,,2,0,Completed,1.53,2.5,1.58,2.55,1.59,2.64,1.55,2.47,17:45:00,01:25:00,19:10:00,2.9
16,Miami,Miami Open 2021,26/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,tiafoe,evans,58,29,1120,1813,6,7,6,3,6,3,,,,,2,1,Completed,2.1,1.72,2.3,1.69,2.3,1.81,2.16,1.69,19:20:00,02:50:00,22:10:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,isner,mcdonald,28,120,1850,633,2,6,6,3,7,5,,,,,2,1,Completed,2.1,1.72,2.06,1.85,2.14,1.87,2.04,1.78,21:25:00,01:48:00,23:13:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,sonego,fratangelo,34,233,1668,277,6,4,7,6,,,,,,,2,0,Completed,1.61,2.3,1.6,2.51,1.66,2.55,1.56,2.42,11:05:00,01:46:00,12:51:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,nishikori,bedene,39,59,1513,1110,7,6,5,7,6,4,,,,,2,1,Completed,1.4,3,1.37,3.39,1.41,3.4,1.36,3.14,11:10:00,02:51:00,14:01:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,raonic,thompson,19,60,2450,1104,6,2,6,1,,,,,,,2,0,Completed,1.16,5,1.23,4.73,1.24,5.16,1.19,4.64,11:10:00,00:59:00,12:09:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,hurkacz,kudla,37,123,1645,608,7,6,6,4,,,,,,,2,0,Completed,1.4,3,1.41,3.15,1.47,3.15,1.41,2.9,12:25:00,01:34:00,13:59:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,tsitsipas,dzumhur,5,126,6950,599,6,1,6,4,,,,,,,2,0,Completed,1.08,8,1.1,8.81,1.11,9,1.09,7.61,12:35:00,01:09:00,13:44:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,musetti,paire,94,33,823,1773,6,3,6,3,,,,,,,2,0,Completed,1.2,4.5,1.18,5.62,1.22,5.75,1.18,4.84,13:10:00,01:01:00,14:11:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,galan,de minaur,113,23,702,2190,4,6,6,3,6,4,,,,,2,1,Completed,6,1.12,7.09,1.13,7.25,1.14,6.38,1.12,14:15:00,02:35:00,16:50:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,cilic,garin,45,20,1373,2385,3,6,7,5,7,6,,,,,2,1,Completed,1.8,2,1.78,2.16,1.88,2.16,1.81,1.99,14:20:00,02:44:00,17:04:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,karatsev,kukushkin,27,105,1888,769,6,4,6,3,,,,,,,2,0,Completed,1.14,5.5,1.19,5.38,1.2,5.63,1.17,5.09,14:30:00,01:22:00,15:52:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,humbert,sousa,30,103,1790,777,6,1,6,4,,,,,,,2,0,Completed,1.16,5,1.24,4.61,1.25,5,1.21,4.4,16:10:00,01:13:00,17:23:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,mannarino,kecmanovic,36,46,1661,1364,6,3,6,4,,,,,,,2,0,Completed,2,1.8,2.25,1.72,2.25,1.85,2.13,1.72,17:15:00,01:30:00,18:45:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,shapovalov,ivashka,11,116,3000,673,6,7,6,4,6,4,,,,,2,1,Completed,1.11,6.5,1.13,7.02,1.14,7.45,1.12,6.32,17:20:00,03:06:00,20:26:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,fucsovics,kokkinakis,40,243,1462,258,7,6,6,7,6,4,,,,,2,1,Completed,1.66,2.2,1.83,2.1,1.83,2.33,1.75,2.09,19:05:00,03:11:00,21:16:00,2.9
16,Miami,Miami Open 2021,27/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,rublev,sandgren,8,62,5101,1088,6,1,6,2,,,,,,,2,0,Completed,1.1,7,1.09,9.64,1.1,10.2,1.08,8.15,19:10:00,01:10:00,20:20:00,2.9
16,Miami,Miami Open 2021,28/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,korda,fognini,87,17,865,2570,1,6,6,4,6,2,,,,,2,1,Completed,1.53,2.5,1.58,2.55,1.59,2.6,1.53,2.5,21:30:00,01:46:00,23:16:00,2.9
16,Miami,Miami Open 2021,28/03/2021,Masters 1000,Outdoor,Hard,2nd Round,3,schwartzman,uchiyama,9,110,3640,716,6,3,6,3,,,,,,,2,0,Completed,1.14,5.5,1.11,8.09,1.18,9,1.12,6.49,22:40:00,01:23:00,00:03:00,2.9
16,Miami,Miami Open 2021,28/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,bautista agut,struff,12,42,2910,1450,4,6,6,3,6,2,,,,,2,1,Completed,1.28,3.75,1.3,3.92,1.31,4.2,1.27,3.75,11:10:00,01:52:00,13:02:00,2.9
16,Miami,Miami Open 2021,28/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,isner,auger aliassime,28,18,1850,2561,7,6,7,6,,,,,,,2,0,Completed,2.75,1.44,2.95,1.46,3.06,1.49,2.89,1.41,11:10:00,01:50:00,13:00:00,2.9
16,Miami,Miami Open 2021,28/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,sinner,khachanov,31,22,1789,2200,4,6,7,6,6,4,,,,,2,1,Completed,1.57,2.37,1.66,2.36,1.71,2.47,1.63,2.29,13:25:00,02:50:00,16:15:00,2.9
16,Miami,Miami Open 2021,28/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,medvedev,popyrin,2,86,9940,873,7,6,6,7,6,4,,,,,2,1,Completed,1.11,6.5,1.11,8.27,1.12,8.5,1.1,7.1,15:35:00,02:37:00,19:12:00,2.9
16,Miami,Miami Open 2021,28/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,ruusuvuori,ymer,83,95,881,820,4,6,6,1,7,5,,,,,2,1,Completed,1.5,2.62,1.51,2.78,1.57,2.78,1.49,2.62,16:35:00,02:18:00,19:53:00,2.9
16,Miami,Miami Open 2021,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,fritz,norrie,32,56,1775,1140,6,4,3,6,6,1,,,,,2,1,Completed,1.61,2.3,1.78,2.17,1.78,2.37,1.69,2.16,19:10:00,01:51:00,21:01:00,2.9
16,Miami,Miami Open 2021,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,bublik,duckworth,44,104,1385,771,6,4,6,4,,,,,,,2,0,Completed,1.4,3,1.44,3.02,1.48,3.07,1.42,2.87,21:20:00,01:23:00,22:43:00,2.9
16,Miami,Miami Open 2021,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,tiafoe,lajovic,58,26,1120,1895,1,6,7,5,6,3,,,,,2,1,Completed,1.53,2.5,1.55,2.65,2.1,2.72,1.59,2.42,22:30:00,02:00:00,00:30:00,2.9
16,Miami,Miami Open 2021,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,raonic,humbert,19,30,2450,1790,6,4,7,5,,,,,,,2,0,Completed,1.5,2.62,1.52,2.73,1.56,2.8,1.49,2.63,11:10:00,01:39:00,12:49:00,2.9
16,Miami,Miami Open 2021,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,cilic,musetti,45,94,1373,823,6,3,6,4,,,,,,,2,0,Completed,2.2,1.66,2.11,1.81,2.43,1.81,2.18,1.68,11:10:00,01:15:00,12:25:00,2.9
16,Miami,Miami Open 2021,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,hurkacz,shapovalov,37,11,1645,3000,6,3,7,6,,,,,,,2,0,Completed,2.75,1.44,3.06,1.43,3.06,1.49,2.76,1.45,12:45:00,01:33:00,14:18:00,2.9
16,Miami,Miami Open 2021,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,rublev,fucsovics,8,40,5101,1462,6,2,6,1,,,,,,,2,0,Completed,1.14,5.5,1.18,5.54,1.2,6,1.16,5.26,13:25:00,00:52:00,14:17:00,2.9
16,Miami,Miami Open 2021,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,schwartzman,mannarino,9,36,3640,1661,6,1,6,4,,,,,,,2,0,Completed,1.33,3.4,1.33,3.65,1.35,3.76,1.31,3.46,14:40:00,01:15:00,15:55:00,2.9
16,Miami,Miami Open 2021,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,korda,karatsev,87,27,865,1888,6,3,6,0,,,,,,,2,0,Completed,3,1.4,2.8,1.5,3.11,1.5,2.88,1.42,16:10:00,01:08:00,17:18:00,2.9
16,Miami,Miami Open 2021,29/03/2021,Masters 1000,Outdoor,Hard,3rd Round,3,sonego,galan,34,113,1668,702,7,6,6,3,,,,,,,2,0,Completed,1.33,3.4,1.39,3.28,1.41,3.46,1.35,3.2,17:35:00,01:52:00,19:27:00,2.9
